"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.249853833E0,-2.469863892E-2,9.927206268E0,1.551224213E0,1.004770277E1
3.259910833E0,-1.004411316E-1,9.707912292E0,1.476679230E0,9.820093230E0
3.269968833E0,-1.416055298E-1,9.573491821E0,1.371298370E0,9.672241571E0
3.280025833E0,-2.026785278E-1,9.424252167E0,1.335822144E0,9.520610710E0
3.290082833E0,-2.267784119E-1,9.215137024E0,1.384171600E0,9.321271900E0
3.300139833E0,-2.276765442E-1,8.973090363E0,1.510957947E0,9.102262421E0
3.310197833E0,-9.999206543E-2,8.723409576E0,1.590143280E0,8.867718348E0
3.320254833E0,-2.903961182E-2,8.427624664E0,1.573527832E0,8.573312698E0
3.330311833E0,-7.424560547E-2,8.184679871E0,1.437610474E0,8.310308109E0
3.340369833E0,-1.234931946E-1,7.986641693E0,1.205143890E0,8.077999003E0
3.350426833E0,-1.454974365E-1,7.755372620E0,8.875044250E-1,7.807345136E0
3.360483833E0,-2.052232361E-1,7.538473663E0,5.701643372E-1,7.562789771E0
3.370540833E0,-2.474354553E-1,7.387138367E0,3.129991150E-1,7.397905514E0
3.380598833E0,-3.230282593E-1,7.277266846E0,1.046324158E-1,7.285184139E0
3.390655833E0,-3.888912964E-1,7.224127350E0,-3.143463135E-2,7.234655523E0
3.400712833E0,-3.412902832E-1,7.222031708E0,-4.565505981E-2,7.230235503E0
3.410770833E0,-2.209405518E-1,7.226522369E0,-1.017883301E-2,7.229906216E0
3.420827833E0,-1.097218323E-1,7.269782410E0,5.673202515E-2,7.270831705E0
3.430884833E0,2.409988403E-2,7.352709961E0,1.642085266E-1,7.354582858E0
3.440941833E0,1.210981750E-1,7.426805878E0,1.814227295E-1,7.430008380E0
3.450999833E0,1.463955688E-1,7.503745880E0,1.715432739E-1,7.507134006E0
3.461056833E0,1.549278259E-1,7.612719269E0,1.466949463E-1,7.615708549E0
3.471113833E0,1.880090332E-1,7.796537018E0,1.122665405E-1,7.799611570E0
3.481171833E0,1.492396545E-1,8.027506714E0,6.376739502E-2,8.029147078E0
3.491228833E0,5.658233643E-2,8.300538940E0,6.301895142E-2,8.300971006E0
3.501285833E0,-7.469467163E-2,8.576415253E0,6.646179199E-2,8.576998021E0
3.511343833E0,-1.570234680E-1,8.866961060E0,1.700463867E-1,8.869981430E0
3.521400833E0,-1.809736633E-1,9.193731537E0,3.667373657E-1,9.202822792E0
3.531457833E0,-1.125659180E-1,9.538015594E0,4.737648010E-1,9.550437982E0
3.541514833E0,-9.639953613E-2,9.876312103E0,4.727169800E-1,9.888088540E0
3.551572833E0,-6.810836792E-2,1.018511993E1,4.062551880E-1,1.019344643E1
3.561629833E0,-9.041198730E-2,1.051712952E1,2.363584900E-1,1.052017362E1
3.571686833E0,-1.170565796E-1,1.083252365E1,8.337661743E-2,1.083347694E1
3.581744833E0,-1.472937012E-1,1.113070358E1,3.966751099E-2,1.113174879E1
3.591801833E0,-1.890568542E-1,1.148995651E1,2.878514099E-1,1.149511642E1
3.601858833E0,-1.444496155E-1,1.184726349E1,7.812254333E-1,1.187387178E1
3.611915833E0,-5.628295898E-2,1.223660385E1,1.202748871E0,1.229570032E1
3.621973833E0,4.251159668E-2,1.259331207E1,1.303639069E0,1.266067893E1
3.632030833E0,1.586700439E-1,1.277832733E1,1.131197662E0,1.282928033E1
3.642087833E0,3.864962769E-1,1.286694305E1,9.913883972E-1,1.291086573E1
3.652145833E0,7.030879211E-1,1.295510971E1,1.079105988E0,1.301897346E1
3.662202833E0,1.072369995E0,1.303294785E1,1.430425415E0,1.315499235E1
3.672259833E0,1.366957397E0,1.307575882E1,2.009870453E0,1.329976017E1
3.682316833E0,1.346150665E0,1.298804123E1,2.704426117E0,1.333473874E1
3.692374833E0,1.224902802E0,1.293370422E1,3.417842560E0,1.343364208E1
3.702431833E0,9.226812744E-1,1.269539978E1,3.905229034E0,1.331447821E1
3.712488833E0,6.390211487E-1,1.243613892E1,4.139342194E0,1.312250178E1
3.722546833E0,3.531156921E-1,1.212343918E1,4.155209198E0,1.282061745E1
3.732603833E0,2.076182556E-1,1.184965851E1,4.008364563E0,1.251097512E1
3.742660833E0,1.134640503E-1,1.150178192E1,3.630849609E0,1.206179631E1
3.752717833E0,1.447489929E-1,1.102786743E1,3.077001343E0,1.145001090E1
3.762775833E0,1.757345581E-1,1.064735870E1,2.426454163E0,1.092175855E1
3.772832833E0,5.239105225E-2,1.027178970E1,1.714085541E0,1.041395687E1
3.782889833E0,-1.222956848E-1,1.000519409E1,1.065484314E0,1.006251071E1
3.792947833E0,-2.972817993E-1,9.768386536E0,6.656657410E-1,9.795553219E0
3.803004833E0,-3.363505554E-1,9.524693298E0,6.297404480E-1,9.551412836E0
3.813061833E0,-2.430944824E-1,9.279503174E0,8.580157471E-1,9.322256438E0
3.823118833E0,-1.164578247E-1,9.069340210E0,1.199006653E0,9.148995094E0
3.833176833E0,-4.745132446E-2,8.843459930E0,1.532213745E0,8.975339221E0
3.843233833E0,-3.757186890E-2,8.617579651E0,1.737287292E0,8.791032807E0
3.853290833E0,-3.293151855E-3,8.354277191E0,1.898352356E0,8.567245759E0
3.863348833E0,1.437011719E-2,8.024962006E0,1.902693329E0,8.247451946E0
3.873405833E0,-4.340972900E-2,7.730075226E0,1.731748810E0,7.921799123E0
3.883462833E0,-1.332229614E-1,7.448510742E0,1.507964172E0,7.600790523E0
3.893519833E0,-2.171983337E-1,7.200775909E0,1.305734711E0,7.321426907E0
3.903577833E0,-3.167413330E-1,6.987768860E0,1.034648438E0,7.071049151E0
3.913634833E0,-4.087998962E-1,6.792275391E0,7.240443420E-1,6.842979070E0
3.923691833E0,-4.487667847E-1,6.693331146E0,5.017565918E-1,6.727096932E0
3.933749833E0,-5.248086548E-1,6.609505463E0,2.746788025E-1,6.635995406E0
3.943806833E0,-6.304888916E-1,6.546187134E0,3.353027344E-2,6.576564948E0
3.953863833E0,-6.884184265E-1,6.508465576E0,-1.812730408E-1,6.547282184E0
3.963921833E0,-6.505471802E-1,6.546636200E0,-3.385958862E-1,6.587587141E0
3.973978833E0,-6.971003723E-1,6.587201843E0,-4.942721558E-1,6.642400320E0
3.984035833E0,-7.381150818E-1,6.743177490E0,-5.900729370E-1,6.809070613E0
3.994092833E0,-7.273374939E-1,6.876250763E0,-6.538403320E-1,6.945455461E0
4.004150833E0,-7.030879211E-1,7.043602753E0,-6.945556641E-1,7.112600082E0
4.014207833E0,-6.102809143E-1,7.319778442E0,-6.030958557E-1,7.369893069E0
4.024264833E0,-4.144880676E-1,7.610923004E0,-4.514611816E-1,7.635559346E0
4.034322833E0,-3.492237854E-1,7.903714142E0,-3.803590393E-1,7.920563584E0
4.044379833E0,-4.951702881E-1,8.317004700E0,-2.577639771E-1,8.335718509E0
4.054436833E0,-7.572752380E-1,8.707542572E0,-2.604583740E-2,8.740448605E0
4.064493833E0,-8.695417786E-1,9.204060059E0,2.552192688E-1,9.248565367E0
4.074551833E0,-8.095166016E-1,9.647737427E0,4.564009094E-1,9.692391675E0
4.084608833E0,-6.309379578E-1,9.996362457E0,5.010081482E-1,1.002877631E1
4.094665833E0,-3.785627747E-1,1.032403107E1,5.414241028E-1,1.034514704E1
4.104723833E0,-1.079255676E-1,1.066487228E1,5.569917297E-1,1.067995265E1
4.114781042E0,8.801696777E-2,1.113055389E1,6.459068298E-1,1.114962657E1
4.124838042E0,2.384541321E-1,1.146271317E1,6.581813049E-1,1.148406967E1
4.134895042E0,2.568658447E-1,1.163545395E1,5.490582275E-1,1.165123314E1
4.144953042E0,1.832189941E-1,1.182600769E1,4.649331665E-1,1.183656158E1
4.155010042E0,4.490661621E-3,1.196057785E1,3.893403625E-1,1.196691391E1
4.165067042E0,-2.055226135E-1,1.210038712E1,4.171824646E-1,1.210932075E1
4.175125042E0,-3.728746033E-1,1.223854980E1,5.357359314E-1,1.225594345E1
4.185182042E0,-6.004014587E-1,1.239557327E1,5.575904846E-1,1.242262556E1
4.195239042E0,-8.449928284E-1,1.252550308E1,3.414399719E-1,1.255861543E1
4.205296042E0,-1.055904236E0,1.265857635E1,-4.505630493E-2,1.270261859E1
4.215354042E0,-1.271006927E0,1.277772858E1,-4.372407532E-1,1.284822889E1
4.225411042E0,-1.538949738E0,1.290780807E1,-6.379733276E-1,1.301487171E1
4.235468042E0,-1.681004333E0,1.294088928E1,-5.043013000E-1,1.305935338E1
4.245526042E0,-1.707798615E0,1.285945862E1,-3.293151855E-3,1.297236536E1
4.255583042E0,-1.622476044E0,1.277683044E1,8.452922058E-1,1.290714312E1
4.265640042E0,-1.436712341E0,1.261127472E1,1.839674377E0,1.282547442E1
4.275697042E0,-1.135388947E0,1.229228806E1,2.855611725E0,1.267059478E1
4.285755042E0,-8.265811157E-1,1.193587921E1,3.682192841E0,1.251826637E1
4.295812042E0,-6.486012268E-1,1.156824371E1,4.117038574E0,1.229613569E1
4.305869042E0,-5.551954651E-1,1.117171829E1,3.968547363E0,1.186865198E1
4.315927042E0,-7.212002563E-1,1.085722229E1,3.244203644E0,1.135448206E1
4.325984042E0,-1.007854156E0,1.060604462E1,2.246827698E0,1.088816730E1
4.336041042E0,-1.254990234E0,1.035426819E1,1.463057556E0,1.053216063E1
4.346098042E0,-1.520687714E0,1.003004242E1,1.052910461E0,1.019915989E1
4.356156042E0,-1.604962463E0,9.739945679E0,9.304650879E-1,9.915049753E0
4.366213042E0,-1.403032379E0,9.469158783E0,8.969348145E-1,9.614466183E0
4.376270042E0,-1.071022797E0,9.211544495E0,1.012793884E0,9.328740175E0
4.386328042E0,-7.114704895E-1,8.950337677E0,1.298849030E0,9.072030842E0
4.396385042E0,-4.120930481E-1,8.672216034E0,1.541494446E0,8.817786386E0
4.406442042E0,-2.067201233E-1,8.403674469E0,1.644629974E0,8.565587285E0
4.416499042E0,-9.624984741E-2,8.119565277E0,1.645977173E0,8.285278823E0
4.426557042E0,1.062789917E-2,7.844736786E0,1.626517639E0,8.011589594E0
4.436614042E0,7.424560547E-2,7.596103821E0,1.606010284E0,7.764378578E0
4.446671042E0,1.179547119E-1,7.321125641E0,1.553619232E0,7.485086952E0
4.456729042E0,1.904040527E-1,7.073839874E0,1.466201019E0,7.226701163E0
4.466786042E0,2.294728088E-1,6.969656525E0,1.452130280E0,7.123022686E0
4.476843042E0,2.653981018E-1,6.844217377E0,1.302591248E0,6.972122461E0
4.486900042E0,2.215393066E-1,6.742129669E0,1.129401398E0,6.839659323E0
4.496958042E0,5.688171387E-2,6.727460175E0,8.204438782E-1,6.777542629E0
4.507015042E0,-2.312690735E-1,6.769223328E0,5.255570984E-1,6.793532226E0
4.517072042E0,-4.272116089E-1,6.888076172E0,4.085005188E-1,6.913391048E0
4.527130042E0,-6.289920044E-1,6.994953918E0,3.300636292E-1,7.030928336E0
4.537187042E0,-8.158035278E-1,7.180118866E0,1.149609375E-1,7.227230337E0
4.547244042E0,-7.912545776E-1,7.354506226E0,-1.127156067E-1,7.397807137E0
4.557301042E0,-5.965095520E-1,7.539970551E0,-2.104623413E-1,7.566457159E0
4.567359042E0,-4.619393921E-1,7.636370087E0,-2.436932373E-1,7.654209463E0
4.577416042E0,-1.886077881E-1,7.825426941E0,-2.815644836E-1,7.832761854E0
4.587473042E0,1.077758789E-2,8.002059631E0,-4.288581848E-1,8.013550639E0
4.597531042E0,1.275347900E-1,8.227490845E0,-6.584806824E-1,8.254784524E0
4.607588042E0,1.612147522E-1,8.507408752E0,-8.298742676E-1,8.549309047E0
4.617645042E0,1.477427673E-1,8.801247711E0,-7.087760925E-1,8.830976885E0
4.627702042E0,1.058299255E-1,9.102122040E0,-4.047583008E-1,9.111731717E0
4.637760042E0,1.386117554E-1,9.348659363E0,-7.783813477E-2,9.350010902E0
4.647817042E0,2.058219910E-1,9.693392487E0,1.901046753E-2,9.695596010E0
4.657874042E0,2.151026917E-1,1.009515701E1,-8.966354370E-2,1.009784649E1
4.667932042E0,2.781216431E-1,1.041893372E1,-1.637594604E-1,1.042393153E1
4.677989042E0,3.546125793E-1,1.069600754E1,-1.422042847E-2,1.070189374E1
4.688046042E0,4.345463562E-1,1.098745148E1,1.387614441E-1,1.099691662E1
4.698104042E0,5.281018066E-1,1.121213425E1,2.814147949E-1,1.122809156E1
4.708161042E0,6.165678406E-1,1.150477570E1,5.351371765E-1,1.153370676E1
4.718218042E0,6.804849243E-1,1.182481018E1,1.007704468E0,1.188716383E1
4.728275042E0,7.255412292E-1,1.201745956E1,1.548380127E0,1.213850178E1
4.738333042E0,7.894583130E-1,1.241922409E1,2.090402985E0,1.261864319E1
4.748390042E0,5.581892395E-1,1.261980698E1,2.199975128E0,1.282228505E1
4.758447042E0,2.438429260E-1,1.298789154E1,2.115550690E0,1.316131987E1
4.768505042E0,-3.592529297E-2,1.323966797E1,1.654210052E0,1.334265751E1
4.778562042E0,-1.890568542E-1,1.328487396E1,1.034648438E0,1.332644424E1
4.788619042E0,-9.175918579E-2,1.331077011E1,9.072633362E-1,1.334196940E1
4.798676042E0,3.442840576E-3,1.327439575E1,1.486558685E0,1.335737441E1
4.808734042E0,1.963916016E-1,1.308533890E1,2.506986694E0,1.332477565E1
4.818791042E0,5.858816528E-1,1.278416519E1,3.351829834E0,1.322924413E1
4.828848042E0,8.512797546E-1,1.238973541E1,3.528462524E0,1.291047128E1
4.838906042E0,1.147663422E0,1.205622894E1,3.317850494E0,1.255698688E1
4.848963042E0,1.189127197E0,1.169383255E1,2.768043823E0,1.207567016E1
4.859020042E0,1.034498749E0,1.143082947E1,1.941313019E0,1.164056469E1
4.869077042E0,8.180488586E-1,1.125284958E1,1.126407623E0,1.133863403E1
4.879135042E0,4.722679138E-1,1.111139374E1,4.926255798E-1,1.113233074E1
4.889192042E0,6.062393188E-2,1.095556778E1,2.761756897E-1,1.095921592E1
4.899249042E0,-3.791615295E-1,1.083177521E1,4.381388855E-1,1.084726156E1
4.909307042E0,-6.176156616E-1,1.061293030E1,8.581654358E-1,1.066546701E1
4.919364042E0,-6.221063232E-1,1.029005173E1,1.342258759E0,1.039585684E1
4.929421042E0,-6.104306030E-1,1.000249969E1,1.766326904E0,1.017558531E1
4.939478042E0,-4.897814941E-1,9.613159332E0,2.135010223E0,9.859563221E0
4.949536042E0,-2.260299683E-1,9.132658539E0,2.304906921E0,9.421737496E0
4.959593042E0,2.694396973E-3,8.761879578E0,2.245480499E0,9.045038622E0
4.969650042E0,1.056802368E-1,8.331225128E0,1.936522980E0,8.553981628E0
4.979708042E0,2.200424194E-2,7.906558228E0,1.485061798E0,8.044846533E0
4.989765042E0,-3.996688843E-2,7.615413666E0,1.131347351E0,7.699095368E0
4.999822042E0,-9.400451660E-2,7.328759766E0,8.879534912E-1,7.382954555E0
5.009879042E0,-3.233276367E-2,7.075037384E0,6.761439514E-1,7.107346202E0
5.019937042E0,1.014889526E-1,6.865173798E0,5.266049194E-1,6.886089167E0
5.029994042E0,1.173559570E-1,6.679410095E0,4.334985352E-1,6.694491214E0
5.040051042E0,6.436614990E-2,6.534212036E0,2.680924988E-1,6.540026263E0
5.050109042E0,3.427871704E-2,6.439459076E0,-1.571731567E-2,6.439569493E0
5.060166042E0,2.948867798E-2,6.390810242E0,-3.752696228E-1,6.401886630E0
5.070223042E0,4.490661621E-4,6.391109619E0,-6.803352356E-1,6.427218558E0
5.080280042E0,6.256988525E-2,6.455924835E0,-8.240364075E-1,6.508603266E0
5.090338042E0,7.409591675E-2,6.522686005E0,-9.340576172E-1,6.589642369E0
5.100395042E0,-3.891906738E-2,6.686595154E0,-1.119671631E0,6.779803390E0
5.110451542E0,-1.302291870E-1,6.892866211E0,-1.356030121E0,7.026192563E0
5.120509542E0,-2.267784119E-1,7.165449371E0,-1.560953979E0,7.337006915E0
5.130566542E0,-3.288661194E-1,7.513924713E0,-1.517244873E0,7.672629896E0
5.140623542E0,-2.965333557E-1,7.861202545E0,-1.310375061E0,7.975181521E0
5.150680542E0,-2.552192688E-1,8.175548859E0,-1.107995911E0,8.254234729E0
5.160738542E0,-2.203417969E-1,8.480614471E0,-9.448352051E-1,8.535929117E0
5.170795542E0,-2.351609802E-1,8.814120941E0,-8.315208435E-1,8.856379371E0
5.180852542E0,-3.050656128E-1,9.211095428E0,-7.988887024E-1,9.250706307E0
5.190910542E0,-3.320095825E-1,9.599986725E0,-7.976911926E-1,9.638790729E0
5.200967542E0,-2.668949890E-1,9.985734558E0,-8.330177307E-1,1.002397357E1
5.211024542E0,-2.013313293E-1,1.042222687E1,-9.857002258E-1,1.047067104E1
5.221081542E0,-1.239422607E-1,1.083716400E1,-9.988728333E-1,1.088380596E1
5.231139542E0,-1.291813660E-1,1.124506577E1,-8.125103760E-1,1.127512151E1
5.241196542E0,-3.597019958E-1,1.167527115E1,-3.677851868E-1,1.168659950E1
5.251253542E0,-7.003935242E-1,1.214574280E1,4.899311829E-1,1.217578136E1
5.261311542E0,-8.181985474E-1,1.250619324E1,1.564696198E0,1.263022535E1
5.271368542E0,-5.155279541E-1,1.271500900E1,2.533481598E0,1.297519757E1
5.281425542E0,1.146615601E-1,1.280766632E1,2.974314880E0,1.314899285E1
5.291483542E0,6.758445740E-1,1.270692581E1,2.374661865E0,1.294456444E1
5.301540542E0,8.747808838E-1,1.261052628E1,1.105451202E0,1.268907549E1
5.311597542E0,7.574249268E-1,1.268162842E1,-3.141966248E-1,1.270811203E1
5.321654542E0,3.751199341E-1,1.290391617E1,-1.329235840E0,1.297762056E1
5.331712542E0,-1.185534668E-1,1.314850754E1,-1.795216827E0,1.327102516E1
5.341769542E0,-4.947212219E-1,1.331720673E1,-1.374890900E0,1.339712913E1
5.351826542E0,-6.411167908E-1,1.328083237E1,-3.037184143E-1,1.329976631E1
5.361884542E0,-6.471043396E-1,1.305959244E1,9.160949707E-1,1.310766679E1
5.371941542E0,-5.975573730E-1,1.277578262E1,1.972747650E0,1.294099802E1
5.381998542E0,-3.662882996E-1,1.240679993E1,2.552641754E0,1.267197031E1
5.392055542E0,-2.439926147E-2,1.201805832E1,2.693798218E0,1.231628475E1
5.402113542E0,2.369572449E-1,1.160461807E1,2.345622253E0,1.184167442E1
5.412170542E0,2.345622253E-1,1.123174347E1,1.645977173E0,1.135413236E1
5.422227542E0,1.113684082E-1,1.090003326E1,8.893006897E-1,1.093681781E1
5.432285542E0,1.032852173E-2,1.055110886E1,3.757186890E-1,1.055780135E1
5.442342542E0,-1.197509766E-1,1.026894562E1,2.785707092E-1,1.027342134E1
5.452399542E0,-3.505709839E-1,9.966724091E0,4.085005188E-1,9.981250512E0
5.462456542E0,-5.168751526E-1,9.682914276E0,7.090754700E-1,9.722591055E0
5.472514542E0,-6.111790466E-1,9.337133331E0,9.855505371E-1,9.408873925E0
5.482571542E0,-6.991960144E-1,8.962312775E0,1.070424042E0,9.053051031E0
5.492628542E0,-7.325765991E-1,8.610843658E0,1.117725677E0,8.713931815E0
5.502686542E0,-6.342311096E-1,8.301736450E0,1.186283112E0,8.410014555E0
5.512743542E0,-5.165757751E-1,7.929610291E0,1.132095795E0,8.026656264E0
5.522800542E0,-3.450325012E-1,7.623197479E0,9.680369568E-1,7.692157226E0
5.532857542E0,-2.221380615E-1,7.364984436E0,7.237449646E-1,7.403792801E0
5.542915542E0,-1.077758789E-1,7.142696686E0,5.905220032E-1,7.167876103E0
5.552972542E0,6.436614990E-3,6.944059753E0,6.439608765E-1,6.973857820E0
5.563029542E0,1.538800049E-1,6.772366791E0,7.306306458E-1,6.813402391E0
5.573087542E0,2.378553772E-1,6.653513947E0,7.723937988E-1,6.702418608E0
5.583144542E0,2.294728088E-1,6.556066589E0,7.417076111E-1,6.601878299E0
5.593201542E0,1.698966980E-1,6.503825226E0,6.468049622E-1,6.538116251E0
5.603258542E0,1.525328064E-1,6.446344757E0,4.722679138E-1,6.465420633E0
5.613316542E0,1.279838562E-1,6.453380127E0,2.200424194E-1,6.458398687E0
5.623373542E0,7.125183105E-2,6.505920868E0,-1.420545959E-1,6.507861605E0
5.633430542E0,2.335144043E-2,6.581663361E0,-5.581892395E-1,6.605332173E0
5.643488542E0,-1.362167358E-2,6.722969513E0,-8.405021667E-1,6.775319071E0
5.653545542E0,-5.852828979E-2,6.903494110E0,-1.035097504E0,6.980908489E0
5.663602542E0,-1.456471252E-1,7.180567932E0,-1.116827545E0,7.268361072E0
5.673659542E0,-1.655557251E-1,7.524103546E0,-9.345066833E-1,7.583722411E0
5.683717542E0,-1.510359192E-1,7.912845154E0,-6.102809143E-1,7.937781370E0
5.693774542E0,-1.234931946E-1,8.255632324E0,-3.519181824E-1,8.264052399E0
5.703831542E0,-7.469467163E-2,8.536148987E0,-1.089733887E-1,8.537171312E0
5.713889542E0,-9.729766846E-3,8.868757324E0,2.902464294E-1,8.873510812E0
5.723946542E0,5.658233643E-2,9.272018738E0,8.217910767E-1,9.308537673E0
5.734003542E0,6.900650024E-2,9.762099609E0,1.241518250E0,9.840971408E0
5.744061542E0,-7.334747314E-2,1.026250900E1,1.293310547E0,1.034394137E1
5.754118542E0,-2.486329651E-1,1.069166656E1,1.094823303E0,1.075045070E1
5.764175542E0,-2.179467773E-1,1.099942657E1,5.637277222E-1,1.101601900E1
5.774232542E0,-7.349716187E-2,1.127650040E1,-1.477427673E-1,1.127770770E1
5.784290542E0,8.023315430E-2,1.159892990E1,-5.634283447E-1,1.161288352E1
5.794347542E0,3.251239014E-1,1.194980026E1,-4.438270569E-1,1.196245854E1
5.804404542E0,4.754113770E-1,1.234946915E1,-0.000000000E0,1.235861660E1
5.814461542E0,4.851411438E-1,1.275437714E1,6.186634827E-1,1.277858531E1
5.824519542E0,5.415737915E-1,1.317275711E1,1.222358093E0,1.324043018E1
5.834576542E0,7.291337585E-1,1.342977264E1,1.482666779E0,1.353102842E1
5.844633542E0,8.791218567E-1,1.334609665E1,1.486708374E0,1.345739398E1
5.854691542E0,6.165678406E-1,1.381207764E1,6.722520447E-1,1.384216628E1
5.864748542E0,9.327104187E-1,1.380519196E1,6.346801758E-2,1.383680967E1
5.874805542E0,7.879614258E-1,1.421039932E1,-2.044747925E-1,1.423369741E1
5.884863542E0,8.617579651E-1,1.434302353E1,-5.239105225E-2,1.436898380E1
5.894920542E0,1.299597473E0,1.390278900E1,1.175804901E0,1.401281602E1
5.904977542E0,1.135987701E0,1.394425278E1,2.008373566E0,1.413386776E1
5.915034542E0,1.122815094E0,1.353171066E1,2.786156158E0,1.386111732E1
5.925092542E0,1.174607391E0,1.315165100E1,3.052602081E0,1.355226941E1
5.935149542E0,1.207987976E0,1.262983612E1,2.851719818E0,1.300401097E1
5.945206542E0,1.311871948E0,1.217388428E1,2.374661865E0,1.247250919E1
5.955264542E0,1.229543152E0,1.171718399E1,1.669178925E0,1.189917372E1
5.965321542E0,1.074166260E0,1.135433853E1,9.327104187E-1,1.144311083E1
5.975378542E0,9.418414307E-1,1.099733093E1,3.528163147E-1,1.104322563E1
5.985435542E0,7.608677673E-1,1.070139633E1,-9.430389404E-2,1.072882549E1
5.995493542E0,5.718109131E-1,1.046099625E1,-3.180885315E-1,1.048144029E1
6.005550542E0,4.689747620E-1,1.023047562E1,-3.544628906E-1,1.024735149E1
6.015607542E0,4.861889648E-1,9.984387360E0,-2.612068176E-1,9.999629976E0
6.025665542E0,5.670208740E-1,9.768835602E0,2.933898926E-2,9.785321786E0
6.035722542E0,6.056405640E-1,9.556876373E0,3.936813354E-1,9.584136450E0
6.045779542E0,6.442602539E-1,9.261390839E0,7.869136047E-1,9.317063087E0
6.055836542E0,5.861810303E-1,8.936566315E0,1.141226807E0,9.028190534E0
6.065894542E0,4.608915710E-1,8.630303192E0,1.305884399E0,8.740702963E0
6.075951542E0,3.745211792E-1,8.227939911E0,1.288670197E0,8.336661932E0
6.086008542E0,3.200344849E-1,7.826474762E0,1.141975250E0,7.915821925E0
6.096066542E0,1.749861145E-1,7.491770782E0,8.184979248E-1,7.538381023E0
6.106123542E0,7.664062500E-2,7.180268555E0,4.261637878E-1,7.193312580E0
6.116181083E0,6.077362061E-2,6.806645508E0,-4.490661621E-4,6.806916828E0
6.126238083E0,4.760101318E-2,6.533014526E0,-3.655398560E-1,6.543406150E0
6.136296083E0,2.335144043E-2,6.280339966E0,-6.348298645E-1,6.312386580E0
6.146353083E0,3.023712158E-2,6.048322449E0,-9.207353210E-1,6.118077497E0
6.156410083E0,3.038681030E-2,5.905070343E0,-1.134490814E0,6.013139656E0
6.166468083E0,5.643264771E-2,5.775739288E0,-1.211879883E0,5.901779547E0
6.176525083E0,6.601272583E-2,5.692662048E0,-1.228645020E0,5.824116024E0
6.186582083E0,-9.430389404E-3,5.708678741E0,-1.173260193E0,5.828004923E0
6.196639083E0,-1.273851013E-1,5.786965942E0,-1.145418091E0,5.900608815E0
6.206697083E0,-2.142045593E-1,5.916895752E0,-1.278491364E0,6.057233618E0
6.216754083E0,-2.966830444E-1,6.086044006E0,-1.453627167E0,6.264262480E0
